,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
11228,Stoke Newington,51.56079865,-0.07641,Stoke Newington Common,51.56215457,-0.069594522,Park
11229,Stoke Newington,51.56079865,-0.07641,Le Parc,51.56121339,-0.083147995,Café
11230,Stoke Newington,51.56079865,-0.07641,Petit Coin,51.56121284,-0.083243711,Sandwich Place
11231,Stoke Newington,51.56079865,-0.07641,Woodstoke Cafe,51.561109,-0.083076,Coffee Shop
11232,Stoke Newington,51.56079865,-0.07641,The Rose & Crown,51.5611338,-0.0835097,Pub
11233,Stoke Newington,51.56079865,-0.07641,Stoke Newington Bus Stand,51.56126367,-0.070025383,Bus Station
11234,Victoria,51.53874969,-0.04848,The Deli Downstairs,51.53825566,-0.04521386,Deli / Bodega
11235,Victoria,51.53874969,-0.04848,Bottle Apostle,51.53751461,-0.044658054,Wine Shop
11236,Victoria,51.53874969,-0.04848,The Hemingway,51.53726547,-0.049027139,Pub
11237,Victoria,51.53874969,-0.04848,The Lauriston,51.53799801,-0.045028137,Pub
11238,Victoria,51.53874969,-0.04848,The Empress,51.5370479,-0.044533164,Gastropub
11239,Victoria,51.53874969,-0.04848,GAIL's Bakery,51.53782879,-0.044768151,Bakery
11240,Victoria,51.53874969,-0.04848,Fish House,51.53713023,-0.044574632,Fish & Chips Shop
11241,Victoria,51.53874969,-0.04848,Refreshment Room at The Deli Downstairs,51.53827448,-0.0451684,Café
11242,Victoria,51.53874969,-0.04848,Victoria Park Sunday Market,51.53463074,-0.048494339,Farmers Market
11243,Victoria,51.53874969,-0.04848,Hector & Noble,51.5383754,-0.043792448,Gastropub
11244,Victoria,51.53874969,-0.04848,Lidl,51.54014515,-0.053631998,Supermarket
11245,Victoria,51.53874969,-0.04848,Elbows,51.53724907,-0.044511611,Café
11246,Victoria,51.53874969,-0.04848,Royal Inn On The Park,51.53657788,-0.043574748,Pub
11247,Victoria,51.53874969,-0.04848,Bagel on the Park,51.53656855,-0.043813831,Bagel Shop
11248,Victoria,51.53874969,-0.04848,Chambers,51.53690488,-0.044458301,Middle Eastern Restaurant
11249,Victoria,51.53874969,-0.04848,buon appetito,51.536819,-0.044797,Italian Restaurant
11250,Victoria,51.53874969,-0.04848,Standard Tandoori,51.537479,-0.044596675,Indian Restaurant
11251,Victoria,51.53874969,-0.04848,Londis,51.53757926,-0.04469654,Convenience Store
11252,Victoria,51.53874969,-0.04848,My Neighbours The Dumplings,51.5382578,-0.043858141,Dumpling Restaurant
11253,Victoria,51.53874969,-0.04848,150 Victoria Park Road,51.53500578,-0.050399907,Park
11254,Woodberry Down,51.56983948,-0.09116,Woodberry Wetlands,51.57067344,-0.08885622,Nature Preserve
11255,Woodberry Down,51.56983948,-0.09116,New River Path (Woodberry Down),51.57057255,-0.089865847,Trail
11256,Woodberry Down,51.56983948,-0.09116,The Gym,51.5708671,-0.0936832,Gym / Fitness Center
11257,Woodberry Down,51.56983948,-0.09116,Simply Organique,51.57088083,-0.095775707,Organic Grocery
11258,Woodberry Down,51.56983948,-0.09116,Coalhouse,51.569929,-0.087761,Café
11259,Woodberry Down,51.56983948,-0.09116,Zer Cafe and Juice Bar,51.57115015,-0.089846886,Café
11260,Woodberry Down,51.56983948,-0.09116,West Reservoir Centre,51.56668526,-0.091512508,Reservoir
11261,Woodberry Down,51.56983948,-0.09116,West Reservoir Café,51.56668709,-0.09126835,Café
11262,Woodberry Down,51.56983948,-0.09116,Dobar,51.571438,-0.09625241,Pizza Place
11263,Woodberry Down,51.56983948,-0.09116,The Finsbury,51.57188178,-0.096512774,Pub
11264,Woodberry Down,51.56983948,-0.09116,West Reservoir,51.569543,-0.091647465,Reservoir
11265,Woodberry Down,51.56983948,-0.09116,Manor Kebab,51.57090598,-0.095467863,Fast Food Restaurant
11266,Woodberry Down,51.56983948,-0.09116,The Naturalist,51.571001,-0.092872,Pub
11267,Woodberry Down,51.56983948,-0.09116,Sainsbury's Local,51.57178528,-0.089761681,Grocery Store
11268,Woodberry Down,51.56983948,-0.09116,Park View Cafe,51.57098117,-0.096183254,Café
11269,Woodberry Down,51.56983948,-0.09116,Goldstar Stores,51.57116802,-0.089916365,Convenience Store
11270,Woodberry Down,51.56983948,-0.09116,KFC,51.570869,-0.095461,Fast Food Restaurant
11271,Woodberry Down,51.56983948,-0.09116,Bus Stop F,51.57143669,-0.094205585,Bus Stop
11272,Woodberry Down,51.56983948,-0.09116,Inci Supermarket,51.57074242,-0.095141977,Convenience Store
11273,Woodberry Down,51.56983948,-0.09116,Sharon's Bakery,51.57073158,-0.09521842,Bagel Shop
11274,Woodberry Down,51.56983948,-0.09116,Bus Stop D,51.5711667,-0.095099062,Bus Stop
11275,Woodberry Down,51.56983948,-0.09116,Rowlands Pharmacy,51.5705682,-0.095636845,Pharmacy
11276,Woodberry Down,51.56983948,-0.09116,Manor Café,51.57108334,-0.095501393,Café
11277,Woodberry Down,51.56983948,-0.09116,Manor House London Underground Station,51.57087989,-0.095790634,Metro Station
11278,Woodberry Down,51.56983948,-0.09116,Costcutter,51.57110719,-0.095850782,Convenience Store
11279,Woodberry Down,51.56983948,-0.09116,Diamond Kebab,51.57108077,-0.096189821,BBQ Joint
11280,Woodberry Down,51.56983948,-0.09116,Olive & Basil,51.571342,-0.09607941,Pizza Place
11281,Woodberry Down,51.56983948,-0.09116,Kent Hall Hotel,51.56976067,-0.096723768,Hotel
11282,Woodberry Down,51.56983948,-0.09116,Kebab Centre,51.5713418,-0.096236767,Fast Food Restaurant
11283,Woodberry Down,51.56983948,-0.09116,Manor House Bus Stop C,51.57133743,-0.096263236,Bus Stop
11284,Woodberry Down,51.56983948,-0.09116,Manor House Bus Stop A,51.57142541,-0.096352951,Bus Stop
11285,Woodberry Down,51.56983948,-0.09116,Finsbury Park Nurseries,51.57124673,-0.096743792,Flower Shop
11286,Woodberry Down,51.56983948,-0.09116,New River Path (East Harringay),51.57389567,-0.091795921,Trail
11287,Abingdon,51.49642944,-0.19724,The Scarsdale Tavern,51.49697499,-0.199024285,Pub
11288,Abingdon,51.49642944,-0.19724,The Abingdon,51.49763326,-0.196109804,Modern European Restaurant
11289,Abingdon,51.49642944,-0.19724,Nouvelle Delicatessen,51.49765752,-0.196037831,Café
11290,Abingdon,51.49642944,-0.19724,Cafe De Fred,51.49859034,-0.198302315,Breakfast Spot
11291,Abingdon,51.49642944,-0.19724,Pizzicotto,51.498587,-0.199649,Italian Restaurant
11292,Abingdon,51.49642944,-0.19724,Cafe Le Monde,51.49761927,-0.197758814,Café
11293,Abingdon,51.49642944,-0.19724,Heartcore Pilates Kensington,51.49583834,-0.193036914,Pilates Studio
11294,Abingdon,51.49642944,-0.19724,Café Phillies,51.4997255,-0.197747302,Café
11295,Abingdon,51.49642944,-0.19724,Core Collective,51.49958898,-0.198630418,Gym / Fitness Center
11296,Abingdon,51.49642944,-0.19724,Byron,51.4993435,-0.198445065,Burger Joint
11297,Abingdon,51.49642944,-0.19724,Il Portico,51.498611,-0.199999,Italian Restaurant
11298,Abingdon,51.49642944,-0.19724,Cafe Tarte,51.4985518,-0.200713312,Café
11299,Abingdon,51.49642944,-0.19724,Addie's Thai Cafe,51.49371877,-0.194729716,Thai Restaurant
11300,Abingdon,51.49642944,-0.19724,Melabes,51.49958913,-0.19716531,Mediterranean Restaurant
11301,Abingdon,51.49642944,-0.19724,The Design Museum,51.49978542,-0.199640707,Museum
11302,Abingdon,51.49642944,-0.19724,Samadaliraqi,51.498328,-0.201505,Middle Eastern Restaurant
11303,Abingdon,51.49642944,-0.19724,Cacciari's,51.49408087,-0.201736467,Italian Restaurant
11304,Abingdon,51.49642944,-0.19724,Primrose Bakery,51.49843111,-0.201348066,Cupcake Shop
11305,Abingdon,51.49642944,-0.19724,Franco Manca,51.49295349,-0.194159436,Pizza Place
11306,Abingdon,51.49642944,-0.19724,Apadana Restaurant,51.49741922,-0.202968121,Persian Restaurant
11307,Abingdon,51.49642944,-0.19724,GAIL's Bakery,51.49886415,-0.199682941,Bakery
11308,Abingdon,51.49642944,-0.19724,Five Guys,51.50004949,-0.195381317,Burger Joint
11309,Abingdon,51.49642944,-0.19724,Leighton House Museum,51.49859141,-0.203118324,History Museum
11310,Abingdon,51.49642944,-0.19724,The Design Museum Shop,51.49979187,-0.199635637,Gift Shop
11311,Abingdon,51.49642944,-0.19724,Yashin Sushi,51.50050941,-0.195507187,Sushi Restaurant
11312,Abingdon,51.49642944,-0.19724,Maroush Bakehouse Earls Court,51.49342842,-0.194599795,Middle Eastern Restaurant
11313,Abingdon,51.49642944,-0.19724,Giorgio's Pizzeria,51.49359864,-0.194700094,Pizza Place
11314,Abingdon,51.49642944,-0.19724,Waitrose & Partners,51.49905452,-0.198059401,Supermarket
11315,Abingdon,51.49642944,-0.19724,Kappa,51.49328503,-0.194425959,Japanese Restaurant
11316,Abingdon,51.49642944,-0.19724,Mohsen,51.49514286,-0.203205721,Persian Restaurant
11317,Abingdon,51.49642944,-0.19724,Devonshire Arms,51.49676928,-0.19245051,Pub
11318,Abingdon,51.49642944,-0.19724,Masala Zone,51.4931083,-0.194288037,Indian Restaurant
11319,Abingdon,51.49642944,-0.19724,Megan’s,51.499604,-0.197427,Café
11320,Abingdon,51.49642944,-0.19724,Star Kebab,51.49346595,-0.194575323,Fast Food Restaurant
11321,Abingdon,51.49642944,-0.19724,Romulo Café,51.49759013,-0.203067128,Filipino Restaurant
11322,Abingdon,51.49642944,-0.19724,K+K Hotel George London,51.4923612,-0.195201565,Hotel
11323,Abingdon,51.49642944,-0.19724,St. James Backpackers,51.49355386,-0.196136623,Hostel
